code,entity,year,productivity,continent
IDN,Indonesia,2008,7.06172,Asia
IDN,Indonesia,2009,7.597824,Asia
IDN,Indonesia,2010,8.849966,Asia
IDN,Indonesia,2011,10.731469,Asia
IDN,Indonesia,2012,11.094654,Asia
IDN,Indonesia,2013,11.260451,Asia
IDN,Indonesia,2014,11.359391,Asia
IDN,Indonesia,2015,11.100419,Asia
IDN,Indonesia,2016,11.205149,Asia
IDN,Indonesia,2017,11.354788,Asia
IDN,Indonesia,2018,11.730033,Asia
IDN,Indonesia,2019,11.843272,Asia
IRL,Ireland,1950,5.2342935,Europe
IRL,Ireland,1951,5.378119,Europe
IRL,Ireland,1952,5.675927,Europe
IRL,Ireland,1953,5.894644,Europe
IRL,Ireland,1954,6.0741744,Europe
IRL,Ireland,1955,6.350703,Europe
IRL,Ireland,1956,6.411081,Europe
IRL,Ireland,1957,6.654661,Europe
IRL,Ireland,1958,6.6692576,Europe
IRL,Ireland,1959,7.029379,Europe
IRL,Ireland,1960,7.4512405,Europe
IRL,Ireland,1961,7.8206625,Europe
IRL,Ireland,1962,7.9306865,Europe
IRL,Ireland,1963,8.240917,Europe
IRL,Ireland,1964,8.439605,Europe
IRL,Ireland,1965,8.567076,Europe
IRL,Ireland,1966,8.7227335,Europe
IRL,Ireland,1967,9.282924,Europe
IRL,Ireland,1968,9.957421,Europe
IRL,Ireland,1969,10.400439,Europe
IRL,Ireland,1970,10.674877,Europe
IRL,Ireland,1971,10.967216,Europe
IRL,Ireland,1972,12.080991,Europe
IRL,Ireland,1973,12.673017,Europe
IRL,Ireland,1974,13.019011,Europe
IRL,Ireland,1975,13.818489,Europe
IRL,Ireland,1976,14.5897,Europe
IRL,Ireland,1977,15.715906,Europe
IRL,Ireland,1978,17.13532,Europe
IRL,Ireland,1979,17.37598,Europe
IRL,Ireland,1980,18.61795,Europe
IRL,Ireland,1981,19.287746,Europe
IRL,Ireland,1982,19.674534,Europe
IRL,Ireland,1983,19.558456,Europe
IRL,Ireland,1984,20.572546,Europe
IRL,Ireland,1985,20.62267,Europe
IRL,Ireland,1986,21.63599,Europe
IRL,Ireland,1987,23.224161,Europe
IRL,Ireland,1988,24.035942,Europe
IRL,Ireland,1989,25.458107,Europe
IRL,Ireland,1990,26.439726,Europe
IRL,Ireland,1991,27.536348,Europe
IRL,Ireland,1992,30.136293,Europe
IRL,Ireland,1993,31.908913,Europe
IRL,Ireland,1994,32.412807,Europe
IRL,Ireland,1995,35.50946,Europe
IRL,Ireland,1996,37.13154,Europe
IRL,Ireland,1997,40.08107,Europe
IRL,Ireland,1998,41.376198,Europe
IRL,Ireland,1999,42.902386,Europe
IRL,Ireland,2000,46.069473,Europe
IRL,Ireland,2001,48.288296,Europe
IRL,Ireland,2002,53.845882,Europe
IRL,Ireland,2003,58.170265,Europe
IRL,Ireland,2004,59.9059,Europe
IRL,Ireland,2005,62.796043,Europe
IRL,Ireland,2006,62.327534,Europe
IRL,Ireland,2007,66.14504,Europe
IRL,Ireland,2008,64.22194,Europe
IRL,Ireland,2009,67.34492,Europe
IRL,Ireland,2010,74.460724,Europe
IRL,Ireland,2011,76.79019,Europe
IRL,Ireland,2012,78.489105,Europe
IRL,Ireland,2013,76.15627,Europe
IRL,Ireland,2014,79.81215,Europe
IRL,Ireland,2015,100.3916,Europe
IRL,Ireland,2016,105.04378,Europe
IRL,Ireland,2017,109.488304,Europe
IRL,Ireland,2018,112.76292,Europe
IRL,Ireland,2019,125.09254,Europe
ISR,Israel,1981,25.199104,Asia
ISR,Israel,1982,25.77843,Asia
ISR,Israel,1983,26.18268,Asia
ISR,Israel,1984,26.192846,Asia
ISR,Israel,1985,26.883018,Asia
ISR,Israel,1986,28.37297,Asia
ISR,Israel,1987,30.024689,Asia
ISR,Israel,1988,30.745424,Asia
ISR,Israel,1989,29.520636,Asia
ISR,Israel,1990,31.83879,Asia
ISR,Israel,1991,33.014473,Asia
ISR,Israel,1992,33.459423,Asia
ISR,Israel,1993,33.239883,Asia
ISR,Israel,1994,32.52806,Asia
ISR,Israel,1995,33.056637,Asia
ISR,Israel,1996,33.89172,Asia
ISR,Israel,1997,34.920345,Asia
ISR,Israel,1998,36.30148,Asia
ISR,Israel,1999,37.191696,Asia
ISR,Israel,2000,39.284286,Asia
ISR,Israel,2001,40.261395,Asia
ISR,Israel,2002,39.768715,Asia
ISR,Israel,2003,38.233845,Asia
ISR,Israel,2004,38.01697,Asia
ISR,Israel,2005,37.394157,Asia
ISR,Israel,2006,36.933624,Asia
ISR,Israel,2007,35.61613,Asia
ISR,Israel,2008,34.43854,Asia
ISR,Israel,2009,35.472633,Asia
ISR,Israel,2010,36.304157,Asia
ISR,Israel,2011,37.192833,Asia
ISR,Israel,2012,38.331303,Asia
ISR,Israel,2013,39.498203,Asia
ISR,Israel,2014,39.54524,Asia
ISR,Israel,2015,40.402554,Asia
ISR,Israel,2016,41.430664,Asia
ISR,Israel,2017,41.02011,Asia
ISR,Israel,2018,40.3151,Asia
ISR,Israel,2019,40.870785,Asia
ITA,Italy,1950,5.0973253,Europe
ITA,Italy,1951,5.529937,Europe
ITA,Italy,1952,5.6422157,Europe
ITA,Italy,1953,5.9650664,Europe
ITA,Italy,1954,6.121146,Europe
ITA,Italy,1955,6.520286,Europe
ITA,Italy,1956,6.725706,Europe
ITA,Italy,1957,6.957694,Europe
ITA,Italy,1958,7.218494,Europe
ITA,Italy,1959,7.7035327,Europe
ITA,Italy,1960,8.376799,Europe
ITA,Italy,1961,9.090406,Europe
ITA,Italy,1962,9.854922,Europe
ITA,Italy,1963,10.556045,Europe
ITA,Italy,1964,10.92292,Europe
ITA,Italy,1965,11.839702,Europe
ITA,Italy,1966,12.59563,Europe
ITA,Italy,1967,13.180837,Europe
ITA,Italy,1968,14.087964,Europe
ITA,Italy,1969,15.063651,Europe
ITA,Italy,1970,17.194502,Europe
ITA,Italy,1971,18.077612,Europe
ITA,Italy,1972,19.214191,Europe
ITA,Italy,1973,20.785011,Europe
ITA,Italy,1974,22.29254,Europe
ITA,Italy,1975,22.205618,Europe
ITA,Italy,1976,24.217577,Europe
ITA,Italy,1977,25.867733,Europe
ITA,Italy,1978,27.44275,Europe
ITA,Italy,1979,29.704462,Europe
ITA,Italy,1980,31.238718,Europe
ITA,Italy,1981,30.652529,Europe
ITA,Italy,1982,29.897789,Europe
ITA,Italy,1983,29.369656,Europe
ITA,Italy,1984,29.914227,Europe
ITA,Italy,1985,29.993383,Europe
ITA,Italy,1986,31.567087,Europe
ITA,Italy,1987,32.817375,Europe
ITA,Italy,1988,33.76746,Europe
ITA,Italy,1989,35.157635,Europe
ITA,Italy,1990,36.40853,Europe
ITA,Italy,1991,37.00646,Europe
ITA,Italy,1992,37.897182,Europe
ITA,Italy,1993,38.85644,Europe
ITA,Italy,1994,40.806324,Europe
ITA,Italy,1995,42.764477,Europe
ITA,Italy,1996,43.20181,Europe
ITA,Italy,1997,45.140743,Europe
ITA,Italy,1998,46.576984,Europe
ITA,Italy,1999,47.538704,Europe
ITA,Italy,2000,48.2648,Europe
ITA,Italy,2001,47.548306,Europe
ITA,Italy,2002,46.23609,Europe
ITA,Italy,2003,45.945816,Europe
ITA,Italy,2004,45.94257,Europe
ITA,Italy,2005,47.60363,Europe
ITA,Italy,2006,48.333866,Europe
ITA,Italy,2007,49.925472,Europe
ITA,Italy,2008,51.43633,Europe
ITA,Italy,2009,51.19159,Europe
ITA,Italy,2010,52.05406,Europe
ITA,Italy,2011,53.21145,Europe
ITA,Italy,2012,53.286415,Europe
ITA,Italy,2013,53.77871,Europe
ITA,Italy,2014,53.765285,Europe
ITA,Italy,2015,53.381702,Europe
ITA,Italy,2016,54.944733,Europe
ITA,Italy,2017,56.27207,Europe
ITA,Italy,2018,56.152653,Europe
ITA,Italy,2019,56.090836,Europe
JAM,Jamaica,1986,6.569074,North America
JAM,Jamaica,1987,6.9643955,North America
JAM,Jamaica,1988,7.0113463,North America
JAM,Jamaica,1989,6.8468513,North America
JAM,Jamaica,1990,7.360053,North America
JAM,Jamaica,1991,7.0897293,North America
JAM,Jamaica,1992,7.4436655,North America
JAM,Jamaica,1993,8.020387,North America
JAM,Jamaica,1994,7.858575,North America
JAM,Jamaica,1995,7.676884,North America
JAM,Jamaica,1996,7.796191,North America
JAM,Jamaica,1997,7.8006964,North America
JAM,Jamaica,1998,7.818909,North America
JAM,Jamaica,1999,8.219032,North America
JAM,Jamaica,2000,8.493388,North America
JAM,Jamaica,2001,8.421036,North America
JAM,Jamaica,2002,7.7089267,North America
JPN,Japan,1950,2.9542785,Asia
JPN,Japan,1951,3.2141197,Asia
JPN,Japan,1952,3.4887261,Asia
JPN,Japan,1953,3.5962312,Asia
JPN,Japan,1954,3.682381,Asia
JPN,Japan,1955,3.8038588,Asia
JPN,Japan,1956,3.887944,Asia
JPN,Japan,1957,4.009947,Asia
JPN,Japan,1958,4.2339463,Asia
JPN,Japan,1959,4.5437784,Asia
JPN,Japan,1960,4.9748535,Asia
JPN,Japan,1961,5.437169,Asia
JPN,Japan,1962,5.9444823,Asia
JPN,Japan,1963,6.4009037,Asia
JPN,Japan,1964,7.006454,Asia
JPN,Japan,1965,7.3866434,Asia
JPN,Japan,1966,7.951002,Asia
JPN,Japan,1967,8.553841,Asia
JPN,Japan,1968,9.457534,Asia
JPN,Japan,1969,10.59508,Asia
JPN,Japan,1970,11.621735,Asia
JPN,Japan,1971,12.264989,Asia
JPN,Japan,1972,13.288109,Asia
JPN,Japan,1973,14.12886,Asia
JPN,Japan,1974,14.498506,Asia
JPN,Japan,1975,15.430777,Asia
JPN,Japan,1976,16.110264,Asia
JPN,Japan,1977,16.94812,Asia
JPN,Japan,1978,18.015442,Asia
JPN,Japan,1979,18.977034,Asia
JPN,Japan,1980,19.919168,Asia
JPN,Japan,1981,19.794418,Asia
JPN,Japan,1982,19.3592,Asia
JPN,Japan,1983,18.713303,Asia
JPN,Japan,1984,18.601988,Asia
JPN,Japan,1985,19.199963,Asia
JPN,Japan,1986,20.806864,Asia
JPN,Japan,1987,22.112892,Asia
JPN,Japan,1988,24.090681,Asia
JPN,Japan,1989,25.69327,Asia
JPN,Japan,1990,27.704779,Asia
JPN,Japan,1991,29.11402,Asia
JPN,Japan,1992,30.590227,Asia
JPN,Japan,1993,31.973555,Asia
JPN,Japan,1994,33.269157,Asia
JPN,Japan,1995,34.962364,Asia
JPN,Japan,1996,36.679893,Asia
JPN,Japan,1997,37.125977,Asia
JPN,Japan,1998,37.549026,Asia
JPN,Japan,1999,38.38752,Asia
JPN,Japan,2000,39.46904,Asia
JPN,Japan,2001,39.568127,Asia
JPN,Japan,2002,40.303066,Asia
JPN,Japan,2003,40.888096,Asia
JPN,Japan,2004,41.53163,Asia
JPN,Japan,2005,42.49986,Asia
JPN,Japan,2006,42.47058,Asia
JPN,Japan,2007,43.1645,Asia
JPN,Japan,2008,42.903145,Asia
JPN,Japan,2009,42.11367,Asia
JPN,Japan,2010,43.54393,Asia
JPN,Japan,2011,42.942596,Asia
JPN,Japan,2012,42.834938,Asia
JPN,Japan,2013,43.479416,Asia
JPN,Japan,2014,42.72143,Asia
JPN,Japan,2015,43.800053,Asia
JPN,Japan,2016,42.68171,Asia
JPN,Japan,2017,42.422935,Asia
JPN,Japan,2018,41.73783,Asia
JPN,Japan,2019,42.56412,Asia
KOR,South Korea,1953,1.5332465,Asia
KOR,South Korea,1954,1.5661155,Asia
KOR,South Korea,1955,1.6520659,Asia
KOR,South Korea,1956,1.6478194,Asia
KOR,South Korea,1957,1.7407553,Asia
KOR,South Korea,1958,1.7448703,Asia
KOR,South Korea,1959,1.7153504,Asia
KOR,South Korea,1960,1.668106,Asia
KOR,South Korea,1961,1.6948746,Asia
KOR,South Korea,1962,1.6225559,Asia
KOR,South Korea,1963,1.7192254,Asia
KOR,South Korea,1964,1.9007819,Asia
KOR,South Korea,1965,1.8195035,Asia
KOR,South Korea,1966,2.0271392,Asia
KOR,South Korea,1967,2.0386188,Asia
KOR,South Korea,1968,2.1282914,Asia
KOR,South Korea,1969,2.312431,Asia
KOR,South Korea,1970,2.5252032,Asia
KOR,South Korea,1971,2.8847992,Asia
KOR,South Korea,1972,3.1233468,Asia
KOR,South Korea,1973,3.6231813,Asia
KOR,South Korea,1974,4.1419706,Asia
KOR,South Korea,1975,4.675133,Asia
KOR,South Korea,1976,4.8103185,Asia
KOR,South Korea,1977,5.1032534,Asia
KOR,South Korea,1978,5.353077,Asia
KOR,South Korea,1979,5.563102,Asia
KOR,South Korea,1980,5.244062,Asia
KOR,South Korea,1981,5.425911,Asia
KOR,South Korea,1982,5.6521635,Asia
KOR,South Korea,1983,6.266925,Asia
KOR,South Korea,1984,6.921118,Asia
KOR,South Korea,1985,7.040193,Asia
KOR,South Korea,1986,7.922647,Asia
KOR,South Korea,1987,8.813795,Asia
KOR,South Korea,1988,9.890169,Asia
KOR,South Korea,1989,10.91254,Asia
KOR,South Korea,1990,12.182273,Asia
KOR,South Korea,1991,13.509274,Asia
KOR,South Korea,1992,14.439435,Asia
KOR,South Korea,1993,15.54809,Asia
KOR,South Korea,1994,17.106663,Asia
KOR,South Korea,1995,18.621534,Asia
KOR,South Korea,1996,20.472479,Asia
KOR,South Korea,1997,20.179276,Asia
KOR,South Korea,1998,19.581148,Asia
KOR,South Korea,1999,21.307796,Asia
KOR,South Korea,2000,21.869509,Asia
KOR,South Korea,2001,22.238785,Asia
KOR,South Korea,2002,23.674788,Asia
KOR,South Korea,2003,25.069714,Asia
KOR,South Korea,2004,26.519978,Asia
KOR,South Korea,2005,28.836796,Asia
KOR,South Korea,2006,29.512959,Asia
KOR,South Korea,2007,31.401978,Asia
KOR,South Korea,2008,32.576744,Asia
KOR,South Korea,2009,32.299507,Asia
KOR,South Korea,2010,34.401585,Asia
KOR,South Korea,2011,34.31749,Asia
KOR,South Korea,2012,34.104088,Asia
KOR,South Korea,2013,33.014214,Asia
KOR,South Korea,2014,34.302982,Asia
KOR,South Korea,2015,35.88307,Asia
KOR,South Korea,2016,36.87733,Asia
KOR,South Korea,2017,39.083927,Asia
KOR,South Korea,2018,40.092373,Asia
KOR,South Korea,2019,40.768528,Asia
LVA,Latvia,1995,12.985339,Europe
LVA,Latvia,1996,12.997838,Europe
LVA,Latvia,1997,12.715266,Europe
LVA,Latvia,1998,13.3560705,Europe
LVA,Latvia,1999,14.04626,Europe
LVA,Latvia,2000,15.379379,Europe
LVA,Latvia,2001,16.111881,Europe
LVA,Latvia,2002,16.826601,Europe
LVA,Latvia,2003,17.188547,Europe
LVA,Latvia,2004,18.271309,Europe
LVA,Latvia,2005,20.249609,Europe
LVA,Latvia,2006,20.295149,Europe
LVA,Latvia,2007,21.64383,Europe
LVA,Latvia,2008,21.668264,Europe
LVA,Latvia,2009,22.450373,Europe
LVA,Latvia,2010,24.840263,Europe
LVA,Latvia,2011,26.467049,Europe
LVA,Latvia,2012,27.315512,Europe
LVA,Latvia,2013,26.652649,Europe
LVA,Latvia,2014,27.709826,Europe
LVA,Latvia,2015,28.915426,Europe
LVA,Latvia,2016,29.639683,Europe
LVA,Latvia,2017,31.568642,Europe
LVA,Latvia,2018,32.110943,Europe
LVA,Latvia,2019,33.538006,Europe
LTU,Lithuania,1995,13.423672,Europe
LTU,Lithuania,1996,13.824675,Europe
LTU,Lithuania,1997,14.269204,Europe
LTU,Lithuania,1998,14.452004,Europe
LTU,Lithuania,1999,15.718054,Europe
LTU,Lithuania,2000,16.39442,Europe
LTU,Lithuania,2001,18.375858,Europe
LTU,Lithuania,2002,18.405815,Europe
LTU,Lithuania,2003,20.024971,Europe
LTU,Lithuania,2004,19.407793,Europe
LTU,Lithuania,2005,21.624893,Europe
LTU,Lithuania,2006,23.029945,Europe
LTU,Lithuania,2007,24.129486,Europe
LTU,Lithuania,2008,25.523405,Europe
LTU,Lithuania,2009,24.81404,Europe
LTU,Lithuania,2010,27.068996,Europe
LTU,Lithuania,2011,30.08933,Europe
LTU,Lithuania,2012,31.269558,Europe
LTU,Lithuania,2013,31.211437,Europe
LTU,Lithuania,2014,31.880714,Europe
LTU,Lithuania,2015,31.018784,Europe
LTU,Lithuania,2016,30.58074,Europe
LTU,Lithuania,2017,32.991947,Europe
LTU,Lithuania,2018,33.26906,Europe
LTU,Lithuania,2019,34.452484,Europe
LUX,Luxembourg,1970,30.716282,Europe
LUX,Luxembourg,1971,28.825438,Europe
LUX,Luxembourg,1972,30.601368,Europe
LUX,Luxembourg,1973,34.103073,Europe
LUX,Luxembourg,1974,36.01707,Europe
LUX,Luxembourg,1975,31.312027,Europe
LUX,Luxembourg,1976,33.031868,Europe
LUX,Luxembourg,1977,33.72716,Europe
LUX,Luxembourg,1978,36.06394,Europe
LUX,Luxembourg,1979,37.512104,Europe
LUX,Luxembourg,1980,38.17537,Europe
LUX,Luxembourg,1981,37.159145,Europe
LUX,Luxembourg,1982,37.68731,Europe
LUX,Luxembourg,1983,37.759834,Europe
LUX,Luxembourg,1984,37.386055,Europe
LUX,Luxembourg,1985,36.574913,Europe
LUX,Luxembourg,1986,41.333984,Europe
LUX,Luxembourg,1987,41.482628,Europe
LUX,Luxembourg,1988,44.091885,Europe
LUX,Luxembourg,1989,47.893295,Europe
LUX,Luxembourg,1990,48.39339,Europe
LUX,Luxembourg,1991,52.240227,Europe
LUX,Luxembourg,1992,52.31414,Europe
LUX,Luxembourg,1993,54.948154,Europe
LUX,Luxembourg,1994,57.205894,Europe
LUX,Luxembourg,1995,55.88858,Europe
LUX,Luxembourg,1996,55.281155,Europe
LUX,Luxembourg,1997,58.60165,Europe
LUX,Luxembourg,1998,61.02755,Europe
LUX,Luxembourg,1999,65.29109,Europe
LUX,Luxembourg,2000,68.86972,Europe
LUX,Luxembourg,2001,62.06307,Europe
LUX,Luxembourg,2002,59.05566,Europe
LUX,Luxembourg,2003,56.653072,Europe
LUX,Luxembourg,2004,51.67782,Europe
LUX,Luxembourg,2005,64.665146,Europe
LUX,Luxembourg,2006,61.935383,Europe
LUX,Luxembourg,2007,62.911896,Europe
LUX,Luxembourg,2008,59.389694,Europe
LUX,Luxembourg,2009,56.49086,Europe
LUX,Luxembourg,2010,63.204834,Europe
LUX,Luxembourg,2011,61.924755,Europe
LUX,Luxembourg,2012,64.0331,Europe
LUX,Luxembourg,2013,61.830307,Europe
LUX,Luxembourg,2014,71.58993,Europe
LUX,Luxembourg,2015,76.55745,Europe
LUX,Luxembourg,2016,80.007385,Europe
LUX,Luxembourg,2017,83.16536,Europe
LUX,Luxembourg,2018,79.94896,Europe
LUX,Luxembourg,2019,80.32644,Europe
MYS,Malaysia,1970,5.2937045,Asia
MYS,Malaysia,1971,6.261472,Asia
MYS,Malaysia,1972,6.5417657,Asia
MYS,Malaysia,1973,7.150495,Asia
MYS,Malaysia,1974,7.6739383,Asia
MYS,Malaysia,1975,7.207733,Asia
MYS,Malaysia,1976,7.777414,Asia
MYS,Malaysia,1977,8.145012,Asia
MYS,Malaysia,1978,8.404568,Asia
MYS,Malaysia,1979,8.814994,Asia
MYS,Malaysia,1980,9.33851,Asia
MYS,Malaysia,1981,9.436366,Asia
MYS,Malaysia,1982,9.71564,Asia
MYS,Malaysia,1983,9.9348135,Asia
MYS,Malaysia,1984,10.503425,Asia
MYS,Malaysia,1985,9.611052,Asia
MYS,Malaysia,1986,8.741961,Asia
MYS,Malaysia,1987,9.061251,Asia
MYS,Malaysia,1988,9.595155,Asia
MYS,Malaysia,1989,10.225831,Asia
MYS,Malaysia,1990,10.988868,Asia
MYS,Malaysia,1991,11.859501,Asia
MYS,Malaysia,1992,12.286084,Asia
MYS,Malaysia,1993,12.821822,Asia
MYS,Malaysia,1994,13.659403,Asia
MYS,Malaysia,1995,14.970428,Asia
MYS,Malaysia,1996,14.883565,Asia
MYS,Malaysia,1997,15.305839,Asia
MYS,Malaysia,1998,13.057715,Asia
MYS,Malaysia,1999,13.360628,Asia
MYS,Malaysia,2000,14.736472,Asia
MYS,Malaysia,2001,14.409602,Asia
MYS,Malaysia,2002,14.822029,Asia
MYS,Malaysia,2003,15.311852,Asia
MYS,Malaysia,2004,16.641,Asia
MYS,Malaysia,2005,18.53259,Asia
MYS,Malaysia,2006,18.568468,Asia
MYS,Malaysia,2007,20.199362,Asia
MYS,Malaysia,2008,22.691992,Asia
MYS,Malaysia,2009,20.84442,Asia
MYS,Malaysia,2010,20.954391,Asia
MYS,Malaysia,2011,22.940886,Asia
MYS,Malaysia,2012,24.051357,Asia
MYS,Malaysia,2013,24.076591,Asia
MYS,Malaysia,2014,23.687654,Asia
MYS,Malaysia,2015,23.080912,Asia
MYS,Malaysia,2016,23.226147,Asia
MYS,Malaysia,2017,23.654076,Asia
MYS,Malaysia,2018,24.144674,Asia
MYS,Malaysia,2019,24.75438,Asia
MLT,Malta,1994,20.509079,Europe
MLT,Malta,1995,19.842632,Europe
MLT,Malta,1996,19.611084,Europe
MLT,Malta,1997,22.516294,Europe
MLT,Malta,1998,23.294172,Europe
MLT,Malta,1999,24.528719,Europe
MLT,Malta,2000,30.381235,Europe
MLT,Malta,2001,27.799385,Europe
MLT,Malta,2002,27.716108,Europe
MLT,Malta,2003,29.634447,Europe
MLT,Malta,2004,29.351349,Europe
MLT,Malta,2005,31.79536,Europe
MLT,Malta,2006,30.756136,Europe
MLT,Malta,2007,31.78621,Europe
MLT,Malta,2008,30.899437,Europe
MLT,Malta,2009,30.773615,Europe
MLT,Malta,2010,32.50011,Europe
MLT,Malta,2011,34.37887,Europe
MLT,Malta,2012,34.928337,Europe
MLT,Malta,2013,33.386295,Europe
MLT,Malta,2014,34.085976,Europe
MLT,Malta,2015,39.66399,Europe
MLT,Malta,2016,38.347702,Europe
MLT,Malta,2017,39.21617,Europe
MLT,Malta,2018,41.81593,Europe
MLT,Malta,2019,40.627483,Europe
MEX,Mexico,1950,7.838052,North America
MEX,Mexico,1951,8.391885,North America
MEX,Mexico,1952,8.648892,North America
MEX,Mexico,1953,8.427345,North America
MEX,Mexico,1954,9.25124,North America
MEX,Mexico,1955,9.900326,North America
MEX,Mexico,1956,10.4341,North America
MEX,Mexico,1957,11.065927,North America
MEX,Mexico,1958,11.462927,North America
MEX,Mexico,1959,11.607597,North America
MEX,Mexico,1960,12.327988,North America
MEX,Mexico,1961,12.385888,North America
MEX,Mexico,1962,12.567876,North America
MEX,Mexico,1963,13.4100485,North America
MEX,Mexico,1964,14.861192,North America
MEX,Mexico,1965,15.270481,North America
MEX,Mexico,1966,15.781029,North America
MEX,Mexico,1967,16.20344,North America
MEX,Mexico,1968,17.121988,North America
MEX,Mexico,1969,17.381784,North America
MEX,Mexico,1970,18.01936,North America
MEX,Mexico,1971,17.871181,North America
MEX,Mexico,1972,18.394958,North America
MEX,Mexico,1973,18.927757,North America
MEX,Mexico,1974,19.111128,North America
MEX,Mexico,1975,19.025108,North America
MEX,Mexico,1976,19.302427,North America
MEX,Mexico,1977,19.276596,North America
MEX,Mexico,1978,20.124495,North America
MEX,Mexico,1979,21.008715,North America
MEX,Mexico,1980,21.832298,North America
MEX,Mexico,1981,22.78899,North America
MEX,Mexico,1982,21.782488,North America
MEX,Mexico,1983,20.35886,North America
MEX,Mexico,1984,20.1233,North America
MEX,Mexico,1985,19.252594,North America
MEX,Mexico,1986,17.49425,North America
MEX,Mexico,1987,17.130547,North America
MEX,Mexico,1988,16.536968,North America
MEX,Mexico,1989,16.522503,North America
MEX,Mexico,1990,16.928875,North America
MEX,Mexico,1991,17.094788,North America
MEX,Mexico,1992,17.213825,North America
MEX,Mexico,1993,17.013998,North America
MEX,Mexico,1994,17.302423,North America
MEX,Mexico,1995,16.148466,North America
MEX,Mexico,1996,15.773345,North America
MEX,Mexico,1997,16.18199,North America
MEX,Mexico,1998,17.368303,North America
MEX,Mexico,1999,16.686592,North America
MEX,Mexico,2000,17.833534,North America
MEX,Mexico,2001,17.659796,North America
MEX,Mexico,2002,16.67666,North America
MEX,Mexico,2003,16.991592,North America
MEX,Mexico,2004,17.613306,North America
MEX,Mexico,2005,18.715185,North America
MEX,Mexico,2006,19.174133,North America
MEX,Mexico,2007,19.612604,North America
MEX,Mexico,2008,19.282133,North America
MEX,Mexico,2009,19.709696,North America
MEX,Mexico,2010,19.41408,North America
MEX,Mexico,2011,21.060549,North America
MEX,Mexico,2012,21.422895,North America
MEX,Mexico,2013,21.144402,North America
MEX,Mexico,2014,21.27103,North America
MEX,Mexico,2015,20.835148,North America
MEX,Mexico,2016,21.068047,North America
MEX,Mexico,2017,21.020313,North America
MEX,Mexico,2018,20.987122,North America
MEX,Mexico,2019,20.339481,North America
NLD,Netherlands,1950,10.710759,Europe
NLD,Netherlands,1951,11.26351,Europe
NLD,Netherlands,1952,11.670563,Europe
NLD,Netherlands,1953,12.474285,Europe
NLD,Netherlands,1954,12.956335,Europe
NLD,Netherlands,1955,13.898993,Europe
NLD,Netherlands,1956,14.331997,Europe
NLD,Netherlands,1957,14.88208,Europe
NLD,Netherlands,1958,15.086685,Europe
NLD,Netherlands,1959,15.896571,Europe
NLD,Netherlands,1960,17.20012,Europe
NLD,Netherlands,1961,17.36024,Europe
NLD,Netherlands,1962,17.786955,Europe
NLD,Netherlands,1963,17.682125,Europe
NLD,Netherlands,1964,19.365513,Europe
NLD,Netherlands,1965,20.041805,Europe
NLD,Netherlands,1966,20.258251,Europe
NLD,Netherlands,1967,21.44525,Europe
NLD,Netherlands,1968,22.625898,Europe
NLD,Netherlands,1970,24.202515,Europe
NLD,Netherlands,1971,25.76558,Europe
NLD,Netherlands,1972,26.957249,Europe
NLD,Netherlands,1973,29.199915,Europe
NLD,Netherlands,1974,31.73102,Europe
NLD,Netherlands,1975,33.208977,Europe
NLD,Netherlands,1976,35.00219,Europe
NLD,Netherlands,1977,35.999542,Europe
NLD,Netherlands,1978,37.090588,Europe
NLD,Netherlands,1979,37.67584,Europe
NLD,Netherlands,1980,38.711372,Europe
NLD,Netherlands,1981,37.863018,Europe
NLD,Netherlands,1982,37.708652,Europe
NLD,Netherlands,1983,38.4624,Europe
NLD,Netherlands,1984,39.05448,Europe
NLD,Netherlands,1985,37.854927,Europe
NLD,Netherlands,1986,39.04359,Europe
NLD,Netherlands,1987,39.201008,Europe
NLD,Netherlands,1988,40.105953,Europe
NLD,Netherlands,1989,40.839977,Europe
NLD,Netherlands,1990,42.341084,Europe
NLD,Netherlands,1991,43.16381,Europe
NLD,Netherlands,1992,43.048706,Europe
NLD,Netherlands,1993,44.567387,Europe
NLD,Netherlands,1994,45.287746,Europe
NLD,Netherlands,1995,46.16416,Europe
NLD,Netherlands,1996,46.58419,Europe
NLD,Netherlands,1997,48.85034,Europe
NLD,Netherlands,1998,49.452793,Europe
NLD,Netherlands,1999,51.94019,Europe
NLD,Netherlands,2000,56.511986,Europe
NLD,Netherlands,2001,56.631924,Europe
NLD,Netherlands,2002,57.185432,Europe
NLD,Netherlands,2003,57.887104,Europe
NLD,Netherlands,2004,58.761932,Europe
NLD,Netherlands,2005,66.80439,Europe
NLD,Netherlands,2006,67.05721,Europe
NLD,Netherlands,2007,69.592285,Europe
NLD,Netherlands,2008,71.34044,Europe
NLD,Netherlands,2009,66.42687,Europe
NLD,Netherlands,2010,67.39713,Europe
NLD,Netherlands,2011,68.47871,Europe
NLD,Netherlands,2012,70.78001,Europe
NLD,Netherlands,2013,74.74744,Europe
NLD,Netherlands,2014,70.81941,Europe
NLD,Netherlands,2015,69.6892,Europe
NLD,Netherlands,2016,68.148186,Europe
NLD,Netherlands,2017,70.61846,Europe
NLD,Netherlands,2018,70.12136,Europe
NLD,Netherlands,2019,69.77961,Europe
NZL,New Zealand,1970,20.520288,Oceania
NZL,New Zealand,1971,20.98911,Oceania
NZL,New Zealand,1972,22.061644,Oceania
